time_key,open,high,low,close,volume,MACD_DIFF,MACD_DEA,MACD_HIST
2025-03-07 00:00:00+08:00,534.335582615174,542.266351930427,524.4221209711077,528.8831787109375,46494425,24.898124677952808,22.75810554455716,2.140019133395647
2025-03-10 00:00:00+08:00,523.4307538722169,532.8485420574177,507.56921587608906,512.0302734375,34415026,24.240039259421394,23.05449228753001,1.1855469718913838
2025-03-11 00:00:00+08:00,497.16012800281175,515.5000330238527,496.1687817854582,513.0216674804688,33852768,23.527291071584614,23.149052044340934,0.37823902724367997
2025-03-12 00:00:00+08:00,518.4740523695946,520.4567447304726,500.62982112169266,507.5692443847656,28031056,22.26580171938764,22.972401979350277,-0.706600259962638
2025-03-13 00:00:00+08:00,508.5605887878117,511.5346273187346,494.88002364696024,503.1081848144531,27326941,20.6678460307823,22.51149078963668,-1.8436447588543814
2025-03-14 00:00:00+08:00,508.5606175657658,526.4048497610559,503.10821328387163,516.987060546875,30711707,20.28750221886844,22.066693075483034,-1.7791908566145942
2025-03-17 00:00:00+08:00,527.3961557510129,529.8745211445797,517.4826941767457,519.9610595703125,22096160,19.995557533695944,21.652465967125618,-1.656908433429674
2025-03-18 00:00:00+08:00,533.8399328207132,538.7966638589743,528.8832017824523,536.3182983398438,33639833,20.84380729719925,21.490734233140344,-0.6469269359410958
2025-03-19 00:00:00+08:00,537.8053309122721,540.2836964925131,529.3788879394532,535.3269653320312,31604153,21.19177348396795,21.430942083305865,-0.23916859933791557
2025-03-20 00:00:00+08:00,535.8226029925672,536.3182760758166,513.5173142463457,515.0043334960938,49845030,19.601716264649724,21.06509691957464,-1.463380654924915
2025-03-21 00:00:00+08:00,513.5173281374099,521.4480976839336,501.1255007209666,507.0735778808594,42260479,17.499910687448335,20.35205967314938,-2.852148985701046
2025-03-24 00:00:00+08:00,509.5519235473395,513.0216350890042,500.1341350771066,508.5605773925781,24598555,15.772388778183199,19.436125494156148,-3.6637367159729486
2025-03-25 00:00:00+08:00,508.5606004327417,511.0389659319266,496.66444603665417,497.6557922363281,27744935,13.369277483209942,18.22275589196691,-4.853478408756967
2025-03-26 00:00:00+08:00,497.6557938932549,506.08223661853907,497.6557938932549,502.1168518066406,17310634,11.690009539957089,16.916206621564946,-5.226197081607857
2025-03-27 00:00:00+08:00,504.59521484375,511.5346382305992,497.6557914569008,504.59521484375,17595617,10.43882846441494,15.620730990134945,-5.181902525720005
2025-03-28 00:00:00+08:00,507.07357371801015,512.0303046438949,499.14280423659454,505.09088134765625,18594342,9.379137730732907,14.372412338254538,-4.993274607521631
2025-03-31 00:00:00+08:00,500.6298358387631,503.10820136271735,490.3198413098104,492.6990661621094,28036973,7.453490072952889,12.988627885194209,-5.53513781224132
2025-04-01 00:00:00+08:00,496.6644501459031,507.07358532860167,495.67310393802705,499.63848876953125,19518013,6.4134238815753974,11.673587084470448,-5.2601632028950505
2025-04-02 00:00:00+08:00,500.6298349774073,504.5952198089115,494.8800390731204,499.63848876953125,14247546,5.525469755777408,10.443963618731841,-4.918493862954433
2025-04-03 00:00:00+08:00,488.73367680424917,496.16877330735645,486.9492657448975,493.49212646484375,29219618,4.276502780994406,9.210471451184354,-4.933968670189948
2025-04-07 00:00:00+08:00,437.97671994816886,458.398456827795,427.27019355672564,431.6321105957031,123364114,-1.685469793151583,7.031283202317167,-8.716752995468749
2025-04-08 00:00:00+08:00,436.9853690776454,447.29539319935685,426.2788428016939,436.5888366699219,65120104,-5.941914945970495,4.4366435726596345,-10.378558518630129
2025-04-09 00:00:00+08:00,422.3134835814466,443.13175389884185,415.3740601423148,437.3819580078125,66484213,-9.14575357782337,1.7201641425630336,-10.865917720386404
2025-04-10 00:00:00+08:00,456.0192494020325,457.605409363693,439.1663640980443,440.9507751464844,57799983,-11.266966482568137,-0.8772619824632004,-10.389704500104937
2025-04-11 00:00:00+08:00,436.1923257168551,448.68329382217115,428.26155615836683,439.5628967285156,46594597,-12.911200894470312,-3.284049764864623,-9.62715112960569
2025-04-14 00:00:00+08:00,449.07982080938535,455.22617924415266,444.91615474022234,450.0711669921875,30346489,-13.214015972283448,-5.270043006348388,-7.94397296593506
2025-04-15 00:00:00+08:00,460.5794468267857,460.5794468267857,447.69194633154433,452.0538635253906,20245398,-13.14251335000364,-6.8445370750794385,-6.297976274924201
2025-04-16 00:00:00+08:00,446.70058344599965,447.6919296008938,436.39058948579725,444.1230773925781,27322773,-13.569375849125663,-8.189504829888683,-5.37987101923698
2025-04-17 00:00:00+08:00,446.5023228802869,458.001944862599,445.9075091089891,454.03656005859375,24479822,-12.958356388195625,-9.143275141550072,-3.815081246645553
2025-04-22 00:00:00+08:00,456.0192390663185,458.794996246198,449.27809719890575,456.415771484375,24043746,-12.14216921659903,-9.743053956559864,-2.3991152600391654
2025-04-23 00:00:00+08:00,471.8807855489553,475.2513565378938,467.3205870328693,470.09637451171875,27001392,-10.273003878077475,-9.849043940863385,-0.4239599372140894
2025-04-24 00:00:00+08:00,472.87211871299013,473.66518354025567,460.9759647831036,466.9240417480469,18912016,-8.944550413054856,-9.66814523530168,0.7235948222468238
2025-04-25 00:00:00+08:00,475.84617864665586,481.59597453724217,470.8894476190865,474.061767578125,28746958,-7.232415860987544,-9.180999360438852,1.948583499451308
2025-04-28 00:00:00+08:00,478.22540348919205,478.22540348919205,470.6911662765896,474.061767578125,13805160,-5.808579207818127,-8.506515329914707,2.6979361220965803
2025-04-29 00:00:00+08:00,473.6651877945498,474.26000154708333,464.94135360233884,468.90673828125,16367401,-5.038070443885488,-7.812826352708864,2.7747559088233764
2025-04-30 00:00:00+08:00,470.88943037905875,473.0704040527344,465.3378857807351,473.0704040527344,15312733,-4.044837300128904,-7.059228542192873,3.0143912420639687
2025-05-02 00:00:00+08:00,474.0617448842676,485.5613361149422,473.26864980573174,483.5786437988281,13240838,-2.382304033393268,-6.123843640432953,3.7415396070396847
2025-05-06 00:00:00+08:00,487.3457811925706,492.5007631030061,481.00117178169705,491.1128845214844,19813305,-0.45157866381993017,-4.9893906451103485,4.537811981290418
2025-05-07 00:00:00+08:00,504.59519883342847,505.0908719167619,485.36308925078833,485.56134033203125,25616342,0.6233858774429564,-3.8668353405996876,4.4902212180426435
2025-05-08 00:00:00+08:00,482.7855911561284,497.65578390221043,482.38905873359647,493.6903991699219,19815740,2.1069623811422957,-2.672075796251291,4.779038177393587
2025-05-09 00:00:00+08:00,495.67308751319564,499.14279912578803,487.74231811298455,490.31982421875,13777285,2.976419903535259,-1.5423766562939814,4.518796559829241
2025-05-12 00:00:00+08:00,499.6384935461956,516.987052349883,494.68176245942783,513.0216674804688,35846811,5.434672753598079,-0.14696677431556937,5.581639527913648
2025-05-13 00:00:00+08:00,515.5000009649826,515.5000009649826,501.12548170730525,501.62115478515625,23119901,6.38927813047593,1.1602822066427305,5.2289959238331996
2025-05-14 00:00:00+08:00,507.5692178502879,516.4913330078125,506.08219865736714,516.4913330078125,24294663,8.250601083051095,2.5783459819244032,5.672255101126691
2025-05-15 00:00:00+08:00,526.9004807692307,527.3961538461539,510.5432692307692,515.5,32799956,9.535797901875071,3.969836365914537,5.565961535960534
2025-05-16 00:00:00+08:00,509.5,517.0,506.5,508.0,21334027,9.835757826573342,5.143020658046298,4.692737168527044
2025-05-19 00:00:00+08:00,508.0,517.0,502.5,514.0,22457714,10.437313233940074,6.201879173225054,4.23543406071502
2025-05-20 00:00:00+08:00,512.5,517.5,511.5,517.0,15792185,11.02898982678937,7.167301303937918,3.861688522851453
2025-05-21 00:00:00+08:00,519.0,524.5,515.5,520.5,18924042,11.64606989438596,8.063055022027527,3.583014872358433
2025-05-22 00:00:00+08:00,520.0,520.0,513.0,516.5,14281176,11.67773011948998,8.785990041520018,2.8917400779699616
2025-05-23 00:00:00+08:00,518.0,520.5,512.5,518.0,16262610,11.689113713295171,9.366614775875048,2.3224989374201233
2025-05-26 00:00:00+08:00,515.0,517.0,508.0,510.0,17286567,10.92664657210787,9.678621135121613,1.2480254369862571
2025-05-27 00:00:00+08:00,508.5,514.5,507.0,512.0,14986877,10.36429600197988,9.815756108493266,0.5485398934866144
2025-05-28 00:00:00+08:00,513.0,515.0,502.5,506.0,16813826,9.326963834478136,9.71799765369024,-0.39103381921210456
2025-05-29 00:00:00+08:00,508.0,512.0,503.5,510.5,19368449,8.766923374646524,9.527782797881496,-0.7608594232349724
2025-05-30 00:00:00+08:00,506.0,506.5,496.0,498.20001220703125,28284004,7.247041670500039,9.071634572405205,-1.8245929019051665
2025-06-02 00:00:00+08:00,493.0,499.20001220703125,489.6000061035156,498.3999938964844,13086586,5.98961674737302,8.455231007398769,-2.465614260025749
2025-06-03 00:00:00+08:00,504.0,505.5,501.0,505.0,14609189,5.462693243239187,7.856723454566852,-2.3940302113276655
2025-06-04 00:00:00+08:00,510.0,513.0,507.0,512.0,18378499,5.546013081957824,7.3945813800450475,-1.8485682980872236
2025-06-05 00:00:00+08:00,517.5,517.5,509.0,515.0,19329282,5.787405968908729,7.073146297817784,-1.2857403289090552
2025-06-06 00:00:00+08:00,515.5,516.5,511.0,515.0,13137101,5.910578105763079,6.840632659406844,-0.9300545536437648
2025-06-09 00:00:00+08:00,520.0,521.0,512.5,518.0,18481403,6.179039716053353,6.708314070736146,-0.5292743546827934
2025-06-10 00:00:00+08:00,519.5,520.0,508.5,513.5,17039003,5.959982120513814,6.5586476806916805,-0.5986655601778663
2025-06-11 00:00:00+08:00,517.0,518.0,514.5,518.0,14784979,6.079410134031036,6.462800171359552,-0.38339003732851573
2025-06-12 00:00:00+08:00,518.0,518.0,508.0,510.0,13368048,5.4655214251453685,6.263344422116716,-0.7978229969713473
2025-06-13 00:00:00+08:00,510.5,515.5,506.0,510.0,19085310,4.922269343538119,5.995129406400997,-1.072860062862878
2025-06-16 00:00:00+08:00,507.0,512.0,504.5,509.5,13784320,4.400664215856807,5.67623636829216,-1.2755721524353527
2025-06-17 00:00:00+08:00,514.0,514.0,506.5,513.5,11524031,4.260937529316095,5.393176600496947,-1.1322390711808517
2025-06-18 00:00:00+08:00,510.0,511.0,503.5,508.0,15187515,3.6641609227178833,5.047373464941135,-1.3832125422232515
2025-06-19 00:00:00+08:00,503.0,506.0,496.0,498.0,19387767,2.357123285950479,4.509323429143004,-2.152200143192525
2025-06-20 00:00:00+08:00,504.5,505.5,496.0,505.5,20622275,1.9045197439139088,3.988362692097185,-2.083842948183276
2025-06-23 00:00:00+08:00,498.20001220703125,504.0,494.6000061035156,504.0,14252887,1.4085537808492177,3.4724009098475914,-2.0638471289983737
2025-06-24 00:00:00+08:00,508.0,511.0,504.0,509.5,17768858,1.4426710031677885,3.066454928511631,-1.6237839253438424
2025-06-25 00:00:00+08:00,512.0,515.0,508.0,512.5,17592461,1.6922765647772167,2.7916192557647483,-1.0993426909875317
2025-06-26 00:00:00+08:00,512.0,513.0,507.5,513.0,15000643,1.9084373145877294,2.6149828675293447,-0.7065455529416154
2025-06-27 00:00:00+08:00,512.0,514.5,510.0,513.0,15181667,2.056045454016612,2.5031953848267983,-0.4471499308101863
2025-06-30 00:00:00+08:00,509.0,511.5,503.0,503.0,18464531,1.35054134155763,2.2726645761729647,-0.9221232346153347
2025-07-02 00:00:00+08:00,508.0,508.5,500.0,501.5,18203168,0.6627470501260859,1.950681070963589,-1.287934020837503
2025-07-03 00:00:00+08:00,500.0,503.5,493.79998779296875,501.0,18956331,0.07643816595464159,1.5758324899617997,-1.499394324007158
2025-07-04 00:00:00+08:00,493.0,501.5,493.0,496.79998779296875,14658173,-0.7188354454636965,1.1168989028767005,-1.835734348340397
2025-07-07 00:00:00+08:00,495.20001220703125,502.0,494.0,502.0,11631687,-0.9189054157238274,0.709738039156595,-1.6286434548804225
2025-07-08 00:00:00+08:00,505.0,505.0,500.0,504.5,13172857,-0.8657533364037704,0.39463976404452183,-1.2603931004482922
2025-07-09 00:00:00+08:00,504.0,504.0,495.0,497.6000061035156,17820435,-1.364670698064458,0.04277767162272583,-1.407448369687184
2025-07-10 00:00:00+08:00,497.6000061035156,499.6000061035156,494.20001220703125,496.6000061035156,14032556,-1.8197806458264267,-0.32973399186710467,-1.490046653959322
2025-07-11 00:00:00+08:00,497.0,505.0,496.6000061035156,496.6000061035156,19225560,-2.155610027738817,-0.6949091990414471,-1.4607008286973697
2025-07-14 00:00:00+08:00,497.0,501.5,496.0,500.0,11704663,-2.1229342750704063,-0.980514214247239,-1.1424200608231674
2025-07-15 00:00:00+08:00,502.5,518.0,500.0,517.5,27446891,-0.6771292349447435,-0.9198372183867398,0.2427079834419963
2025-07-16 00:00:00+08:00,520.0,526.0,516.0,516.5,23250693,0.3835684943268802,-0.6591560758440158,1.042724570170896
2025-07-17 00:00:00+08:00,519.5,519.5,511.0,517.0,13735794,1.2501143677524738,-0.27730198712471793,1.5274163548771917
2025-07-18 00:00:00+08:00,525.0,525.0,516.5,519.0,13781113,2.074329916815202,0.19302439366326607,1.881305523151936
2025-07-21 00:00:00+08:00,522.5,522.5,514.5,521.5,13273287,2.895873951929161,0.7335943053164452,2.162279646612716
2025-07-22 00:00:00+08:00,521.5,526.0,519.0,526.0,17600260,3.8655067549166233,1.3599767952364807,2.5055299596801426
2025-07-23 00:00:00+08:00,530.0,552.0,527.0,552.0,46744850,6.655213289964763,2.419024094182137,4.236189195782626
2025-07-24 00:00:00+08:00,553.5,560.0,548.0,557.0,24180342,9.163898315544202,3.76799893845455,5.395899377089652
2025-07-25 00:00:00+08:00,552.0,555.0,546.0,550.5,19886923,10.50644187329965,5.115687525423571,5.390754347876079
